text;label
سجلت بريطانيا 2493 حالة إصابة جديدة بكوفيد 19 اليوم الثلاثاء و15 وفاة أخرى جراء المرض ;REAL
أعلنت المستشارة بمنظمة الصحة العالمية مها طلعت، أن فيروس كورونا المتحور في الهند حدث في العديد من الدول، منها 4 دول عربية ;REAL
أذن رئيس الحكومة التونسية هشام مشيشي بمراجعة الإجراءات المتخذة للحد من انتشار فيروس كورونا وتقييم ما يتعلق منها بالوافدين من الخارج ;REAL
قارنت نائبة داعمة للرئيس الأمريكي السابق دونالد ترامب شهادة اللقاح ضد كورونا بالوصم الذي اعتمده النازيون مع اليهود، ما حمل رؤساءها على توبيخها بشدة ;REAL
أضاءت وزارة الخارجية المصرية، الثلاثاء مقرها بكلمة احتفالا بيوم إفريقيا، في تأكيد على قيم التضامن الإفريقي ووحدة الهدف والمصير بين دول وشعوب القارة ;REAL
قال الرئيس الأمريكي السابق دونالد ترامب إنه شبه متأكد من أن فيروس كورونا تسرب من مختبر في ووهان الصينية وذلك بعد تقرير ذكر أن 3 باحثين بمختبر ووهان أصيبوا بالمرض في نوفمبر 2019 ;REAL
كسر الملك الأردني عبدالله الثاني بروتوكول التعامل مع وباء كورونا، للسلام على سيدة طلبت منه السلام عليه خلال تسلمها وسام مئوية الدولة نيابة عن والدها خلال حفل عيد الاستقلال الـ75 ;REAL
أعلن البيت الأبيض أن الولايات المتحدة ستصل اليوم الثلاثاء إلى تطعيم خمسين بالمائة من البالغين بالكامل باللقاحات المضادة لفيروس كورونا ;REAL
أعلنت البروفيسورة في معهد الوبائيات التابع لهيئة روس بوتريب نادزور الروسية د ناتاليا بشينيشنايا أن ارتداء نظارات يقلل بمقدار 3 أضعاف من خطر الإصابة بفيروس كورونا ;REAL
عادت حكومة بريطانيا إلى ممارسات فرض الإغلاقات المحلية، معلنة أن السفر غير مرغوب فيه، إلى المناطق التي تنتشر فيها السلالة الهندية من فيروس كورونا سريع التفشي والانتشار ;REAL
أكد وزير التنمية الاقتصادية الروسي مكسيم ريشيتنيكوف، أن موسكو سمحت للمستثمرين الأجانب دخول البلاد على الرغم من القيود المتعلقة بوباء فيروس كورونا ;REAL
كشف رئيس المجلس الأوروبي شارل ميشيل عن موعد إعادة حرية التنقلات بين الدول الأعضاء في الاتحاد الأوروبي بعد قيود فرضت بسبب جائحة كورونا ;REAL
أوضحت سلطات جمهورية ياقوتيا الروسية بعض المسائل المتعلقة بإعلانها السابق عن جعل التطعيم ضد فيروس كورونا المستجد إلزاميا في أراضي الجمهورية ;REAL
شهدت جمهورية التشيك يوم الثلاثاء ترك وزير صحة آخر منصبه، حيث أعلن البروفيسور بيتر أرينبرجر استقالته ;REAL
أعلنت شركة موديرنا الأمريكية، الثلاثاء، أن لقاح كوفيد 19 الخاص بها، يحمي بقوة الأطفال بدءا من سن 12 عاما ;REAL
وجدت دراسة جديدة أن لقاحي فايزر و أسترازينيكا فعالين بعد جرعتين ضد المتغير المحدد في الهند وعلى الرغم من الإيجابية الواضحة، إلا أن عددا صغيرا ممن طُعّموا ما زالوا مصابين ;REAL
قال وزير الصحة اللبناني حمد حسن إن الوزارة تدرس وفاة مواطن بعد تلقيه لقاح أسترازينيكا وتقوم بالتحقق من المعلومات الخاصة بوفاة ثمانية مواطنين آخرين تلقوا تطعيمات من شركات أخرى ;REAL
قدم الطبيب الروسي الشهير ألكسندر مياسنيكوف، توصيات بشأن مكافحة متلازمة ما بعد كوفيد 19 التي يعاني منها الكثيرون، مثل الشعور بالضيق والإرهاق وضعف الذاكرة والأرق وحتى الاكتئاب ;REAL
تراجعت أعداد الإصابات اليومية بفيروس كورونا في الهند إلى 196 ألفا و427 إصابة خلال الـ24 ساعة الأخيرة في أقل حصيلة إصابات يومية منذ 41 يوما ;REAL
قدمت روسيا للسعودية اقتراحا للتعاون في مجالات واعدة جديدة، بما في ذلك إنتاج الهيدروجين والتعاون في مجال الطاقة النووية في دول ثالثة ;REAL
أكدت كوريا الجنوبية، اليوم الثلاثاء، 3 حالات اختراق جديدة بفيروس كورونا، ما يرفع العدد الإجمالي من تلك الحالات إلى 4 حالات إصابة ;REAL
عكست أسعار الذهب اتجاه التداول اليوم لتصعد صوب ذروة أربعة أشهر ونصف الشهر، مدعومة بضعف الدولار وعائدات السندات ;REAL
أفادت بيانات، اليوم الثلاثاء، بأن الاقتصاد الألماني انكمش بنسبة فاقت التوقعات بلغت 1 8 على أساس فصلي في الأشهر الثلاثة الأولى من العام الحالي ;REAL
قال وزير الصحة الروسي ميخائيل موراشكو، إن وزارته وضعت نصب عينيها مهمة تعويض العدد الزائد في الوفيات في عام 2020، بسبب الحالات المرتبطة بكوفيد 19 ;REAL
تواصل أسعار النفط اليوم الثلاثاء الارتفاع، بعد أن قفزت أمس بأكثر من 3 في ظل توقعات بطلب وفير على النفط تغذيه حملات التطعيم بلقاحات كوفيد 19 ;REAL
أصدرت وزارة الخارجية الأمريكية تحذيرا بشأن السفر إلى اليابان مع تصاعد حالات الإصابة بفيروس كورونا، وذلك قبل شهرين فقط من إنطلاق دورة الألعاب الأولمبية في البلاد في 23 يوليو ;REAL
تستأنف شركة الخطوط الجوية الجزائرية في الأول من يونيو رحلاتها إلى 4 دول تدريجيا، بعد تعليق استمر أكثر من 15 شهرا بسبب جائحة كورونا ;REAL
أعلنت وزارة الصحة المصرية عن تسجيل 45 وفاة و1149 إصابة جديدة بفيروس كورونا في الـ24 ساعة الأخيرة ;REAL
أكد مسؤول في وزارة الصحة المصرية أن الوزارة اتخذت قرارا بالعمل بخدمة التطعيم ضد كورونا في المنازل للفئات المستحقة، مشيرا إلى أن الخدمة تخص الفئات غير القادرة على الحركة ;REAL
تستأنف روسيا اعتبارا من اليوم الثلاثاء الرحلات الجوية مع السعودية والمكسيك والبرتغال وآيسلندا ومالطا بعد تعليقها بسبب وباء فيروس كورونا ;REAL
جدد تيدروس أدهانوم غيبريسوس المدير العام لمنظمة الصحة العالمية تحذيراته من أن العالم لن يكون في مأمن من خطر كورونا ومهما كان مستوى التلقيح في أي بلد قبل السيطرة على الفيروس ;REAL
أعلنت وزارة الصحة البرازيلية عن تسجيل 790 وفاة جديدة بفيروس كورونا في الـ24 ساعة الأخيرة، ليصبح إجمالي عدد الوفيات في البلاد 449858 ;REAL
قفزت أسعار النفط أكثر من 3 ، إذ أشاع طلب وفير تغذيه حملات تطعيم كورونا تفاؤلا بين المتعاملين بأن السوق يمكنها استيعاب أي نفط في حال أدت المحادثات الغربية مع طهران إلى رفع العقوبات ;REAL
قال مكتب رئيس الوزراء الجزائري يوم الاثنين، إن الجزائر ستفرض قيودا صحية صارمة على المسافرين عندما تستأنف الرحلات الجوية الدولية جزئيا الشهر المقبل ;REAL
أقام زوجان هنديان حفل زفاف على متن طائرة في الجو مع أكثر من 160 ضيفا لتجنب قواعد الإغلاق العام المفروضة بهدف احتواء فيروس كورونا ;REAL
أثارت سلالة فيروس كورونا المتحورة جدلا في الأوساط الحكومية والطبية البريطانية لاسيما بعد انتشارها في ضاحية يوركشير شمال المملكة المتحدة ;REAL
أعلنت وزارة الصحة المكسيكية عن تسجيل 48 وفاة و703 إصابات جديدة بفيروس كورونا في الـ24 ساعة الأخيرة ;REAL
سجلت الولايات المتحدة الأسبوع الماضي أدنى حصيلة إصابات جديدة بكورونا خلال نحو عام تقريبا، حيث انخفضت أعداد الإصابات الجديدة بنسبة بلغت 26 في المئة مقارنة بالأيام السبعة السابقة ;REAL
كشفت عضو اللجنة العليا للفيروسات بوزارة التعليم العالي في مصر، وجيدة أنور، الاثنين، خطورة أعراض فيروس كورونا الجديدة ;REAL
أكد وزير الصحة المالطي كريس فيرن، الاثنين، أن بلاده حققت مناعة القطيع من فيروس كورونا، حيث تم تحصين 42 من السكان بشكل كامل ;REAL
أعلن فيصل سلطان أكبر مسؤول صحي في باكستان، الاثنين، أن سلالة كوفيد 19 المتحورة التي دمرت الجارة الهند وتسببت في أرقام قياسية من الإصابات والوفيات، لم تكتشف بعد في بلاده ;REAL
قالت المتحدثة باسم البيت الأبيض جين بساكي، إن الولايات المتحدة لا يمكنها تأكيد تقرير صحيفة وول ستريت جورنال حول أصل فيروس كورونا، مشيرة إلى أنها تحتاج مزيدا من المعلومات ;REAL
أكد صندوق الاستثمارات المباشرة الروسي وفقا لدراسة أجراها باحثون في الأرجنتين، أن لقاح سبوتنيك المضاد لفيروس كورونا فعال للغاية في محاربة الفيروس المتحور الذي اكتشف في البرازيل ;REAL
أعلنت وزارة الصحة البحرينية، الاثنين، تسجيل 23 وفاة بسبب كوفيد 19 ، في أعلى حصيلة يومية، بالإضافة إلى زيادة في الإصابات بفيروس كورونا غير مسبوقة ;REAL
شددت هيئة الدواء المصرية على ضرورة عدم استخدام المضادات الحيوية دون وصفة طبية، واستشارة الطبيب أو الصيدلي، في طريقة الاستخدام السليمة، وذلك بعد اكتشاف 3 إصابات بالفطر الأسود ;REAL
قالت وزارة الصحة الإيطالية إن البلاد سجلت 110 حالات وفاة جديدة بكورونا اليوم الاثنين مقابل 72 حالة يوم أمس بينما انخفضت حصيلة الإصابات اليومية لـ2490 من 3995 حالة في اليوم السابق ;REAL
أعلن مسؤولو الصحة في الهند يوم الاثنين عن أدنى معدل إصابة يومي بـ كوفيد 19 خلال ما يقرب من 40 يوما ;REAL
قال وزير الصحة الكويتي باسل الحمود الصباح، إن إحصاءات أعداد الإصابات والوفيات والشفاء بكورونا ومن يتلقى العلاج توضح ارتفاع نسبة الشفاء لتصل 95 3 وانخفاض نسبة الإصابات اليومية ;REAL
سجلت بريطانيا اليوم الاثنين، ثلاث حالات وفاة و2439 حالة إصابة جديدة بفيروس كورونا المستجد ;REAL
قدمت حاكمة ميشيغان جريتشن ويتمير، اعتذارا، بعدما أظهرت صورة لها على ما يبدو أنها تنتهك إرشادات التباعد الاجتماعي التي تفرضها الولاية في مطعم إيست لانسينغ ;REAL
نفت الحكومة البريطانية ما تم تداوله عن أن رئيس الوزراء بوريس جونسون غاب عن اجتماعات مهمة في وقت مبكر من جائحة كورونا لأنه كان يعمل على كتاب كان قد وعد بكتابته عن وليام شكسبير ;REAL
حملت تايوان الصين يوم الاثنين مسؤولية استبعادها من اجتماع سنوي مهم لأعضاء منظمة الصحة العالمية يبدأ الأسبوع الحالي، ويركز على كيفية تجنب كارثة وبائية مقبلة ;REAL
أفاد تقرير نشرته صحيفة تايمز أوف إنديا أن هناك الآن خطرا كامنا جديدا في الهند، أكثر ترويعا من عدوى الفطريات السوداء أو البيضاء، وهو عدوى الفطريات الصفراء ;REAL
في محاولة لتسريع عملية التطعيم ضد فيروس كورونا، بدأت اليابان اليوم الاثنين حملة لتطعيم كبار السن في طوكيو وأوساكا، في خطوة تأتي قبل شهرين فقط من أولمبياد طوكيو ;REAL
بدأت المديرية العامة للجوازات السعودية بتمديد صلاحية الإقامات للوافدين الموجودين خارج المملكة، وذلك آليا من دون رسوم أو مقابل مالي إلى تاريخ 2 يونيو 2021 21 10 1442هـ ;REAL
دعا الرئيس الفرنسي إيمانويل ماكرون والمستشارة الألمانية أنغيلا ميركل، اليوم الاثنين، دول العالم إلى دعم فكرة إبرام معاهدة دولية بشأن منع الجوائح ;REAL
أفادت منظمة لخدمات الصحة العامة في قبرص بأنه تم تسجيل أول حالة لوفاة شخص من تجلط الدم بين متلقي لقاح أسترازينيكا ضد كورونا في قبرص ;REAL
أعلن الصندوق الروسي للاستثمارات المباشرة وشركة الصيدلانية الهندية عن إطلاق إنتاج لقاح سبوتنيك الروسي في أراضي الهند ;REAL
اكتشف علماء من جامعة هوكايدو استجابة دفاعية جديدة لـ 2 تتضمن مستقبل التعرف على النمط الفيروسي ;REAL
أعلنت الشرطة السعودية في منطقة جازان عن ضبط 100 امرأة في إحدى الفعاليات بمحافظة بيش في تجمع مخالف للإجراءات الاحترازية لفيروس كورونا ;REAL
أكد رئيس لجنة الصحة بمجلس النواب في مصر أشرف حاتم، أن ما ينشر بشأن رصد حالات مصابة بالفطر الأسود في مصر مؤخرا غير صحيح، وأن تصريحاته بشأن هذا الأمر نقلت على نحو غير دقيق ;REAL
أفادت السفارة الروسية لدى بيونغ يانغ بأن سلطات كوريا الشمالية سمحت لموظفي السفارة بمغادرة حدود المدينة لأول مرة منذ 1 5 سنة، وذلك بسبب الحجر الصحي المفروض في هذا البلد ;REAL
سجلت روسيا اليوم الاثنين 8406 حالات إصابة بفيروس كورونا خلال آخر 24 ساعة، ليبقى المؤشر تحت عتبة الـ9 آلاف لليوم الرابع، فيما رصدت 319 حالة وفاة جديدة مقابل 357 في اليوم السابق ;REAL
نفت وزارة الخارجية الصينية صحة تقرير لصحيفة وول ستريت جورنال الأمريكية زعم أن 3 من الباحثين في مختبر ووهان الصيني أصيبوا بمرض تشبه أعراضه كوفيد 19، في نوفمبر 2019 ;REAL
توقع بنك غولدمان ساكس أن ترتفع أسعار النفط إلى 80 دولارا للبرميل في الربع الرابع من 2021، معللا ذلك بأن السوق لم تحسن تقدير التعافي في الطلب، وذلك حتى عودة النفط الإيراني ;REAL
قال وزير الثقافة والسياحة التركي محمد نوري إرسوي، إن بلاده عرضت على روسيا نموذجا لتهيئة الظروف الملائمة للسياحة الآمنة الذي تم استخدامه سابقا فيما يتعلق بألمانيا ;REAL
تجاوز عدد الوفيات الإجمالي بسبب كوفيد 19 في الهند 300 ألف اليوم الاثنين، بعد تسجيل 4454 حالة جديدة خلال الساعات الأربع والعشرين الماضية ;REAL
قال رئيس شركة طيران الإمارات تيم كلارك، في مقابلة بثت اليوم الاثنين، إن أداء الشركة، التي يقع مقرها في دبي، في الوقت الراهن أفضل مما كانت تتوقع في البداية ;REAL
نشرت صحيفة سبق الإلكترونية تقريرا مطولا عن الفطر الأسود ، مشيرة إلى التأكيد الرسمي السعودي على عدم رصد أي إصابات بهذا المرض بين المرضى بكورونا في المملكة ;REAL
كشف موقع الوطن المصري، الحصول على آخر رسالة صوتية أرسلها الفنان المصري الشهير الراحل، سمير غانم، قبل إيداعه مستشفى الصفا بسبب مشكلاته الصحية ;REAL
كشف محمد عوض تاج الدين، مستشار الرئيس المصري، عبد الفتاح السيسي، للشؤون الصحية، أن حالة الفنانة، دلال عبد العزيز، زوجة الفنان الراحل، سمير غانم، لم تتحسن حتى الآن ;REAL
نفت وزارة الصحة السعودية ما يشاع عن إلغاء الجرعة الثانية من اللقاح المضاد للكورونا، ودحضت ما يتداول من أكاذيب عن وجود أضرار جانبية كبيرة لجرعة اللقاح الثانية ;REAL
ذكرت صحيفة وول ستريت جورنال نقلا عن تقرير استخباراتي أن 3 باحثين بمختبر ووهان في الصين أصيبوا بالمرض بدرجة دفعتهم للحصول على رعاية طبية بالمستشفى في نوفمبر 2019 ;REAL
أعلنت السلطات الصحية الصينية عن تسجيل 18 إصابة جديدة بفيروس كورونا في الـ24 ساعة الأخيرة ;REAL
وصلت مساء يوم الأحد شحنة جديدة من لقاح شركة فايزر المضاد لفيروس كورونا المستجد إلى الأردن ;REAL
أعلنت منظمة الصحة العالمية أن عدد الوفيات التي سببتها جائحة كورونا أكبر بمرتين أو ثلاث مرات من الأرقام الرسمية المعلنة المنسوبة إلى الوباء ;REAL
قال الدكتور محمد النادي، عضو اللجنة العلمية لمكافحة كورونا في مصر، إن الفطر الأبيض موجود من قبل ومرتبط بانخفاض المناعة، مشيرا إلى أن الإعلام يلعب دورا في التهويل ;REAL
كشفت صحيفة ذا صن البريطانية، أن رئيس الوزراء بوريس جونسون وخطيبته كاري سيموندز سيقيمان حفل زفافهما في صيف العام 2022 ;REAL
كشفت وزارة الداخلية القطرية مساء يوم الأحد، عن إحالة 574 شخصا إلى النيابة المختصة لمخالفة الإجراءات الوقائية والاحترازية المعمول بها للحد من انتشار فيروس كورونا كوفيد19 ;REAL
أعلنت وزارة الصحة البرازيلية أنها سجلت يوم الأحد 35819 إصابة جديدة بكورونا، ليرتفع إجمالي الإصابات المؤكدة في البلاد إلى 16 مليونا و83 ألفا و259، إضافة لتسجيل 860 حالة وفاة ;REAL
أعلن حسام حسني رئيس اللجنة العلمية لمكافحة فيروس كورونا بمصر، أنه تم رصد حالتين فقط من الإصابات بالفطر الأسود بالبلاد، مؤكدا أن هذه الإصابات لا تدعو إلى القلق ;REAL
نفى عضو اللجنة الوطنية للأوبئة في الأردن، بسام حجاوي، الأحد، رصد أي حالة إصابة بـ العفن الأسود في المملكة ;REAL
قالت ف أ ، أول مريضة في مصر مصابة بالفطر الأسود، ومحجوزة داخل مستشفى خاص بالجيزة، إنها أصيبت في شهر رمضان الماضي بكورونا وتعافت ثم فوجئت يوم الجمعة الماضي بوجود تورم وألم بالعين ;REAL
سجلت وزارة الصحة التونسية 1246 إصابة جديدة بفيروس كورونا خلال الـ 24 ساعة الماضية، ليرتفع إجمالي المصابين في البلاد إلى 335 ألفا و345 حالة ;REAL
واصلت الإصابات الجديدة بفيروس كورونا في عموم تركيا هذا الأسبوع انخفاضها وذلك بفعل التدابير التي اتخذتها الحكومة في الفترة الأخيرة، بما في ذلك الإغلاق الكامل ;REAL
تراجعت حصيلة وفيات كوفيد 19 اليومية في فرنسا إلى أدنى مستوى في أكثر من سبعة أشهر إذ بلغت 70 حالة اليوم الأحد ;REAL
أعلنت وزارة الصحة الإسرائيلية، الأحد، إلغاء جميع التقييدات التي فرضت لمواجهة تفشي فيروس كورونا المستجد، بدءا من شهر يونيو المقبل ;REAL
أكد وزير الخارجية والشؤون الأوروبية في مالطا، إيفاريست بارتولو، أن وكالة الأدوية الأوروبية من الممكن أن تعتمد لقاح سبوتنيك الروسي بحلول نهاية شهر يونيو المقبل ;REAL
توصلت دراسة رسمية أجرتها هيئة الصحة العامة في بريطانيا إلى أن لقاحي فايزر و أسترازينيكا يوفران حماية فعالة ضد السلالة التي ظهرت لأول مرة في الهند ;REAL
صور الرئيس الفرنسي إيمانويل ماكرون مسابقة طريفة في قصر الإليزيه مع الشابين الفرنسيين الشهيرين بـ ماكفلاي و كارليتو ، على قناة يوتيوب، وذلك بعد أن وعدهما بذلك ;REAL
أعلنت شؤون الطيران المدني في البحرين تعليق دخول المسافرين القادمين من الدول المدرجة على القائمة الحمراء إلى المملكة بدءا من يوم غد الاثنين ;REAL
قالت وزارة الصحة الإيطالية إنها سجلت 72 وفاة لها علاقة بفيروس كورونا اليوم الأحد نزولا من 125 وفاة في اليوم السابق، كما انخفضت الحصيلة اليومية للإصابات الجديدة إلى 3995 من 4717 ;REAL
أظهرت بيانات رسمية أن بريطانيا سجلت اليوم الأحد 2235 حالة إصابة جديدة بفيروس كورونا و5 وفيات في غضون 28 يوما من ثبوت الإصابة بالمرض ;REAL
أكدت وزارة الصحة السعودية اليوم الأحد، أنها لم ترصد أي إصابة بمرض الفطر الأسود في المملكة ;REAL
قال وزير الصناعة الكيماوية بالهند ساداناندا جوفدا، إن السلطات الطبية سجلت حتى الآن أكثر من 8800 حالة إصابة بمرض فطري يعرف باسم العفن الأسود ;REAL
أعلن الاتحاد الإفريقي لكرة القدم الكاف في بيان رسمي اليوم الأحد، قرارا جديدا بشأن مواجهة الأهلي المصري ونهضة بركان المغربي، المقررة يوم الجمعة المقبل على لقب السوبر الإفريقي ;REAL
قال مستشار سابق لرئيس وزراء بريطانيا إن الخطة المبكرة التي وضعتها بريطانيا لمكافحة كورونا كانت كارثية وإن قرارات مريعة قادت الحكومة لفرض إجراءات عزل عام كان من الممكن تجنبها ;REAL
قال وزير الخارجية الفرنسي، جان إيف لودريان، إن بلاده لا تستبعد فرض إجراءات صحية أكثر صرامة قليلا على القادمين من بريطانيا بالنظر لانتشار السلالة الهندية من فيروس كورونا هناك ;REAL
أعلنت ماليزيا اليوم الأحد تسجيل 6976 إصابة جديدة بفيروس كورونا وهو عدد قياسي مع زيادة عدد الإصابات في الآونة الأخيرة، ليرتفع إجمالي الإصابات إلى 512091 حالة ;REAL
كشف رئيس لجنة الصحة بمجلس النواب المصري، أشرف حاتم، أنه تم رصد عدد من الحالات المصابة بالفطر الأسود لدى عدد من المرضى ;REAL
تجاوز عدد الإصابات بفيروس كورونا المستجد التي سجلت في روسيا منذ بداية الجائحة اليوم الأحد عتبة الخمسة ملايين ;REAL
أفادت تقارير باكتشاف العلماء لنوع جديد من فيروس كورونا يعتقد أنه نشأ في الكلاب، فيما قد يكون الشكل الثامن الفريد للفيروس المعروف بأنه يسبب المرض لدى البشر ;REAL
أكد مدير عام هيئة تنشيط السياحة بالأردن، عبدالرزاق عربيات، أنه سيتم إعادة فتح 7 خطوط جوية اعتبارا من بداية يونيو، وتضم ميلان، بروكسل، بودابست، بوخارست، قبرص، براغ وارسو ;REAL
قال مدير عام مركز غاماليا للبيولوجيا المجهرية ألكسندر غينسبورغ، إن عواقب الإصابة بكوفيد 19 ستكون خفيفة، لدى الأشخاص الذين تم تطعيمهم بلقاح ضد فيروس كورونا المستجد ;REAL
قال معهد الاقتصاد الألماني في كولونيا، إن الأزمة المرتبطة بوباء فيروس كورونا المستجد، كلفت الاقتصاد الألماني 300 مليار يورو تقريبا ;REAL
أعلن مسؤول صحي مصري، الأحد، أن الفطر الأسود ليس مرضا غريبا بل هو عرض جانبي لبعض مرضى نقص اكتساب المناعة، مؤكدا أنه لا داع للهلع والذعر في مصر ;REAL
أفادت صحيفة ديلي ستار البريطانية بأن 60 من الهنود ممن أصيبوا بـ الفطر الأسود على خلفية فيروس كورونا تمت إزالة عيونهم أو إحداهما، وأن عددهم يبلغ بضعة آلاف ;REAL
قالت شركة إيريون كورب التي تطور طائرات أسرع من الصوت وأسسها الملياردير الأمريكي روبرت باس بدعم من بوينغ ، إنها أوقفت عملياتها بعد فشلها في تأمين أموال كافية لبدء بناء الطائرة ;REAL
أعلنت وزارة الصحة المصرية، السبت، تسجيل 1151 إصابة جديدة بفيروس كورونا، و59 وفاة ;REAL
أفادت صحيفة نيويورك تايمز بأن المراكز الأمريكية لمكافحة الأمراض والوقاية منها تدرس تقارير تفيد بأن عددا من المراهقين والشباب الذين تم تطعيمهم ضد كورونا قد عانوا من مشاكل بالقلب ;REAL
تجاوزت إيطاليا رسميا، السبت، 30 مليون جرعة من اللقاح المضاد لفيروس كورونا مع تطعيم حوالي 10 ملايين شخص بالكامل، وفقا للأرقام الحكومية ;REAL
أعلنت وزارة الصحة البرازيلية، السبت تسجيل 76490 إصابة بكورونا و1899 حالة وفاة بسبب الوباء خلال الـ24 ساعة الماضية ;REAL
استقر متوسط الإصابات الجديدة بكورونا في فرنسا على مدى 7 أيام عند مستوى يقل عن 14 ألفا لليوم الرابع على التوالي، السبت، انخفاضا من الذروة التي تجاوزت 42 ألف إصابة في منتصف أبريل ;REAL
أعلنت سلطات قرغيزستان أن مصحة عمومية بالعاصمة بيشكك تخلصت من نحو 1000 جرعة من لقاح سبوتنيك المضاد لكورونا فسدت لأن أحدهم فصل الكهرباء عن المبرد لشحن هاتفه ;REAL
أعلن المطرب المصري علي الحجار، عن إصابته هو وزوجته بفيروس كورونا المستجد، طالبا من جمهوره الدعاء لهما بالشفاء ;REAL
أكد استشاري الأمراض الجلدية ورئيس مركز البحوث المصري الأسبق، هاني الناظر، أن انتشار الفطر الأسود لا يدعو للقلق والخوف والتوتر ;REAL
أعلن وزير الصحة التركي فخر الدين قوجة، أن لدى بلاده عقودا لشراء لقاحات مضادة لكورونا تعادل 3 أضعاف عدد سكان البلاد ;REAL
أعلن حاكم ولاية مارانهاو البرازيلية، أنه سيتعين على الرئيس جايير بولسونارو دفع غرامة بسبب مشاركته في تجمع بالمنطقة من دون كمامة في خضم جائحة كورونا ;REAL
كشف عضو مجلس إدارة غرف شركات السياحة في مصر، علي المانسترلي، عن الشروط التي وضعتها السعودية للموافقة على أداء مناسك الحج لعام 2021 ;REAL
قال الدكتور عبد الحميد شلبي، إن الفطر الأسود موجود فى الطبيعة، وله علاج إذا تم علاجه فى البداية دون تركه وعمل مضاعفات، وخلال 10 أيام يتم القضاء عليه ;REAL
أفادت صحيفة ديلي ميل البريطانية، بأن هناك تقارير تؤكد أن عشرات المتسلقين والموظفين في جبل إيفرست ثبتت إصابتهم بفيروس كورونا، بعد تفشي الفيروس في أعلى قمة في العالم ;REAL
عادت امرأة هندية مسنة تدعى شاكونتالا جايكواد 76 عاما، للحياة قبل ثوان من حرق جثمانها، بعد أن اعتبرها أقاربها ميتة بسبب إصابتها بفيروس كورونا، حيث فتحت عينيها بشكل غير متوقع ;REAL
تراجعت حصيلة الوفيات اليومية جراء فيروس كورونا المستجد في إيطاليا إلى عتبة الـ125 حالة خلال الساعات الـ24 الماضية، مقابل 218 وفاة في اليوم السابق ;REAL
أظهرت بيانات حكومية أن بريطانيا أبلغت عن 2694 حالة إصابة جديدة بكوفيد 19 السبت، ما يعني وجود 17410 حالات إصابة جديدة بين 16 و22 مايو، بزيادة 10 5 مقارنة بالأيام الـ7 السابقة ;REAL
تبحث وزارة الصحة المصرية حالة الفنان سمير غانم وأسباب وفاته وعلاقتها بظهور مرض الفطر الأسود، حسبما أشارت عائلته ;REAL
سجلت السعودية، اليوم السبت، 1142 إصابة جديدة بفيروس كورونا خلال الـ24 ساعة الماضية، ليرتفع إجمالي عدد الإصابات المؤكدة بهذا الفيروس في البلاد إلى 439847 حالة إصابة ;REAL
أكد الرئيس الأمريكي، جو بايدن، أن بلاده ملتزمة بإمداد كوريا الجنوبية بجرعات من اللقاح المضاد لفيروس كورونا، تكفي لتطعيم أكثر من نصف مليون جندي كوري ;REAL
استقبل بابا الفاتيكان فرنسيس، اليوم السبت، رئيسة المفوضية الأوروبية أورسولا فون دير لاين، حسبما أورد المكتب الإعلامي للكرسي الرسولي ;REAL
أعلنت وزير الصحة المصرية، هالة زايد، اليوم السبت، أن الانتهاء من تصنيع أول مليوني جرعة من لقاح سينوفاك المضاد لفيروس كورونا داخل مصر سينتهي خلال 6 أو 7 أسابيع ;REAL
كشفت وكالة الصحة الإقليمية في فرنسا لوكالة الأنباء الفرنسية عن رصد متحور لفيروس كورونا في بوردو، مشيرة إلى إصابة عشرات الأشخاص بهذه الطفرة النادرة جدا في منطقة باكالان ;REAL
نجح فريق من المهندسين المغاربة، من تخصصات مختلفة، في تصميم جهاز قادر على كشف عدم الإصابة بفيروس كورونا في ظرف 20 ثانية فقط، وفق صحيفة هسبريس المغربية ;REAL
أكد رئيس الإدارة المركزية لشؤون الطب الوقائي بوزارة الصحة المصرية، محمد عبد الفتاح، أنه لا صحة لما يتم تداوله بانتشار سلالة الفطر الأسود في مصر بين مصابي فيروس كورونا ;REAL
أكد مفتي الجمهورية المصرية، شوقي علام، أن أخذ اللقاح المضاد لفيروس كورونا عند توفره، هو واجب شرعي ;REAL
قالت هالة زايد وزيرة الصحة المصرية، إن جميع لقاحات كورونا التي تم تسجيلها من قبل منظمة الصحة العالمية تم تسجيلها مقابل التأكد من فعاليتها وكفاءتها على حسب عدد الجرعات ;REAL
أعلنت موسكو أنها تبذل قصارى الجهد من أجل منع التصعيد الحالي في منطقة نزاع الشرق الأوسط من التأثير على تطبيق الاتفاقات الخاصة بتصدير لقاح سبوتنيك الروسي إلى الأراضي الفلسطينية ;REAL
أعلنت وزارة الصحة والبيئة في العراق، اليوم السبت، إكمال تعاقدها لاستيراد كميات من لقاح سبوتنيك الروسي المضاد لفيروس كورونا المستجد ;REAL
تراجعت حصيلة الإصابات اليومية بفيروس كورونا في روسيا مجددا إلى زهاء 8 7 ألف إصابة ;REAL
دون انتظار تصريح رسمي نقلت وسائل إعلام أن الحالة الصحية للفنانة المصرية، دلال عبد العزيز المصابة بكورونا تدهورت بعد إبلاغها بوفاة زوجها الفنان سمير غانم ;REAL
